continent,country,locationId,longitude,latitude,currentConfirmedCount,confirmedCount,suspectedCount,curedCount,deadCount,updateTime
South America,Brazil,973003,-51.92528,-14.235004,21670,52995,0,27655,3670,2020-04-25 07:36:16
Europe,Switzerland,963008,8.227512,46.818188,5908,28494,0,21000,1586,2020-04-25 07:36:16
Africa,Madagascar,984005,46.869107,-18.766947,86,121,0,35,0,2020-04-25 07:36:16
Asia,Vietnam,952011,108.277199,14.058324,101,270,0,169,0,2020-04-25 07:36:16
Asia,Maldives,953004,73.22068,3.202778,112,128,0,16,0,2020-04-25 07:36:16
Asia,Israel,955009,34.851612,31.046051,8861,15058,0,6003,194,2020-04-25 07:36:16
Asia,Afghanistan,955001,67.709953,33.93911,1099,1330,0,188,43,2020-04-25 07:24:59
Africa,Algeria,981001,1.659626,28.033886,1304,3127,0,1408,415,2020-04-25 07:24:59
Europe,Italy,965008,12.56738,41.87194,106527,192994,0,60498,25969,2020-04-25 07:24:59
Europe,Norway,962004,8.468946,60.472024,7245,7444,0,0,199,2020-04-25 07:24:59
Europe,France,961002,2.213749,46.227638,56839,122577,0,43493,22245,2020-04-25 07:24:59
Europe,San Marino,965012,12.457777,43.94236,459,501,0,2,40,2020-04-25 07:24:59
Africa,Ghana,982006,-1.023194,7.946527,1135,1279,0,134,10,2020-04-25 07:24:59
Africa,Botswana,984002,24.684866,-22.328474,21,22,0,0,1,2020-04-25 07:19:54
Africa,Angola,984001,17.873887,-11.202692,17,25,0,6,2,2020-04-25 07:19:54
North America,Bahamas,974002,-77.39628,25.03428,61,70,0,0,9,2020-04-25 07:19:54
Asia,Nepal,953005,84.124008,28.394857,46,48,0,2,0,2020-04-25 07:19:54
Asia,Turkey,955018,35.243322,38.963745,80575,104912,0,21737,2600,2020-04-25 07:19:54
North America,Barbados,974003,-59.543198,13.193887,70,76,0,0,6,2020-04-25 07:19:54
Europe,Iceland,962003,-19.020835,64.963051,237,1789,0,1542,10,2020-04-25 07:19:54
Asia,Indonesia,952005,113.921327,-0.789275,6523,8211,0,1002,686,2020-04-25 07:19:54
Europe,Belarus,964001,27.953389,53.709807,7590,8773,0,1120,63,2020-04-25 07:19:54
Oceania,Papua New Guinea,990009,143.95555,-6.314993,8,8,0,0,0,2020-04-25 07:19:54
Africa,Libya,981003,17.228331,26.3351,43,60,0,15,2,2020-04-25 07:19:54
Europe,United Kingdom,961007,-3.435973,55.378051,123614,143464,0,344,19506,2020-04-25 07:19:54
North America,Costa Rica,972002,-83.753428,9.748917,675,681,0,0,6,2020-04-25 07:19:54
Europe,Hungary,963004,19.503304,47.162494,1732,2383,0,401,250,2020-04-25 07:19:54
South America,Suriname,973010,-56.027783,3.919305,3,10,0,6,1,2020-04-25 07:19:54
Asia,Pakistan,953006,69.345116,30.375321,8581,11155,0,2337,237,2020-04-25 07:19:54
Africa,Malawi,984006,34.301525,-13.254308,27,33,0,3,3,2020-04-25 07:19:54
Africa,Tanzania,985009,34.888822,-6.369028,252,299,0,37,10,2020-04-25 07:19:54
North America,Jamaica,974009,-77.297508,18.109581,237,243,0,0,6,2020-04-25 07:19:54
Asia,Kuwait,955011,47.481766,29.31166,1986,2614,0,613,15,2020-04-25 07:19:54
Oceania,French Polynesia,0,-149.406843,-17.679742,57,57,0,0,0,2020-04-25 07:19:54
Europe,Guernsey,0,-2.585278,49.465691,233,243,0,0,10,2020-04-25 07:19:54
South America,Venezuela,0,-66.58973,6.42375,288,298,0,0,10,2020-04-25 07:19:54
Asia,Iran,955007,53.688046,32.427908,16021,88194,0,66599,5574,2020-04-25 07:19:54
North America,Antigua and Barbuda,974001,-61.796428,17.060816,21,24,0,0,3,2020-04-25 07:19:54
Europe,Netherlands,961006,5.291266,52.132633,31955,36535,0,291,4289,2020-04-25 07:19:54
Africa,Benin,982001,2.315834,9.30769,30,58,0,27,1,2020-04-25 07:19:54
Africa,Central African Republic,983002,20.939444,6.611111,9,19,0,10,0,2020-04-25 07:19:54
Africa,Chad,982003,18.732207,15.454166,34,34,0,0,0,2020-04-25 07:19:54
Africa,Kenya,985005,37.906193,-0.023559,228,336,0,94,14,2020-04-25 07:19:54
Europe,Latvia,964003,24.603189,56.879635,639,784,0,133,12,2020-04-25 07:19:54
Europe,Spain,965015,-3.74922,40.463667,104885,219764,0,92355,22524,2020-04-25 07:19:54
North America,Honduras,972005,-86.241905,15.199999,472,519,0,0,47,2020-04-25 07:19:54
South America,Uruguay,973011,-55.765835,-32.522779,191,557,0,354,12,2020-04-25 07:19:54
Europe,Slovakia,963007,19.699024,48.669026,988,1360,0,355,17,2020-04-25 07:19:54
Asia,Mongolia,0,103.846656,46.862496,30,36,0,6,0,2020-04-25 07:19:54
North America,Saint Vincent and the Grenadines,974012,-61.287228,12.984305,13,13,0,0,0,2020-04-25 07:19:54
Asia,Oman,955013,55.923255,21.512583,1456,1790,0,325,9,2020-04-25 07:19:54
Asia,Saudi Arabia,955016,45.079162,23.885942,12926,15102,0,2049,127,2020-04-25 07:19:54
Oceania,New Zealand,990007,174.885971,-40.900557,2,1114,4,1095,17,2020-04-25 07:19:54
Europe,Belgium,961001,4.469936,50.503887,27492,44293,0,10122,6679,2020-04-25 07:19:54
North America,Nicaragua,972006,-85.207229,12.865416,8,10,0,0,2,2020-04-25 07:19:54
Africa,Senegal,982014,-14.452362,14.497401,277,545,0,262,6,2020-04-25 07:19:54
Africa,Mozambique,984008,35.529562,-18.665695,38,46,0,8,0,2020-04-25 07:19:54
Africa,Zimbabwe,984013,29.154857,-19.015438,23,29,0,2,4,2020-04-25 07:19:54
North America,Haiti,974008,-72.285215,18.971187,58,62,0,0,4,2020-04-25 07:19:54
Asia,Cyprus,955005,33.429859,35.126413,787,804,0,0,17,2020-04-25 07:19:54
Oceania,Fiji,990002,179.414413,-16.578193,18,18,0,0,0,2020-04-23 21:19:14
Asia,Laos,952006,102.495496,19.85627,19,19,0,0,0,2020-04-23 21:19:14
Africa,Namibia,984009,18.49041,-22.95764,13,16,0,3,0,2020-04-23 21:19:14
Africa,Seychelles,985007,55.491977,-4.679574,11,11,0,0,0,2020-04-23 21:19:14
Asia,Syria,955017,38.996815,34.802075,33,42,0,6,3,2020-04-23 21:19:14
Africa,Gambia,982005,-15.310139,13.443182,7,10,0,2,1,2020-04-23 21:19:14
Europe,Liechtenstein,963005,9.555373,47.166,81,82,0,0,1,2020-04-23 21:19:14
Europe,Monaco,961005,7.412841,43.750298,92,98,0,3,3,2020-04-23 21:19:14
North America,Belize,972001,-88.49765,17.189877,16,18,0,0,2,2020-04-23 21:19:14
Europe,United Kingdom,0,-3.435973,55.378051,12,20,0,8,0,2020-02-29 13:08:48
